id,timestamp,voteUrl,bill,billDescription,billUrl,amendment,amendmentUrl,question,vote,result
[H]-264,2025-03-10T16:50:00.000-04:00,https://www.scstatehouse.gov/votehistory.php?KEY=25456,H.4025,"Appropriations Bill, 2025-2026",https://www.scstatehouse.gov/billsearch.php?billnumbers=4025&session=126&headerfooter=0,,,"Adopt Section 62, Part 1B",Yea,Passed
[H]-265,2025-03-10T16:51:00.000-04:00,https://www.scstatehouse.gov/votehistory.php?KEY=25457,H.4025,"Appropriations Bill, 2025-2026",https://www.scstatehouse.gov/billsearch.php?billnumbers=4025&session=126&headerfooter=0,,,"Adopt Section 63, Part 1B",Yea,Passed
[H]-266,2025-03-10T16:52:00.000-04:00,https://www.scstatehouse.gov/votehistory.php?KEY=25458,H.4025,"Appropriations Bill, 2025-2026",https://www.scstatehouse.gov/billsearch.php?billnumbers=4025&session=126&headerfooter=0,,,"Adopt Section 64, Part 1B",Yea,Passed
[H]-267,2025-03-10T16:53:00.000-04:00,https://www.scstatehouse.gov/votehistory.php?KEY=25459,H.4025,"Appropriations Bill, 2025-2026",https://www.scstatehouse.gov/billsearch.php?billnumbers=4025&session=126&headerfooter=0,,,"Adopt Section 66, Part 1B",Yea,Passed
[H]-268,2025-03-10T16:54:00.000-04:00,https://www.scstatehouse.gov/votehistory.php?KEY=25460,H.4025,"Appropriations Bill, 2025-2026",https://www.scstatehouse.gov/billsearch.php?billnumbers=4025&session=126&headerfooter=0,,,"Adopt Section 67, Part 1B",Yea,Passed
[H]-269,2025-03-10T16:56:00.000-04:00,https://www.scstatehouse.gov/votehistory.php?KEY=25461,H.4025,"Appropriations Bill, 2025-2026",https://www.scstatehouse.gov/billsearch.php?billnumbers=4025&session=126&headerfooter=0,,,"Adopt Section 72, Part 1B",Yea,Passed
[H]-270,2025-03-10T16:57:00.000-04:00,https://www.scstatehouse.gov/votehistory.php?KEY=25462,H.4025,"Appropriations Bill, 2025-2026",https://www.scstatehouse.gov/billsearch.php?billnumbers=4025&session=126&headerfooter=0,,,"Adopt Section 73, Part 1B",Yea,Passed
[H]-271,2025-03-10T16:58:00.000-04:00,https://www.scstatehouse.gov/votehistory.php?KEY=25463,H.4025,"Appropriations Bill, 2025-2026",https://www.scstatehouse.gov/billsearch.php?billnumbers=4025&session=126&headerfooter=0,,,"Adopt Section 74, Part 1B",Yea,Passed
[H]-272,2025-03-10T16:59:00.000-04:00,https://www.scstatehouse.gov/votehistory.php?KEY=25465,H.4025,"Appropriations Bill, 2025-2026",https://www.scstatehouse.gov/billsearch.php?billnumbers=4025&session=126&headerfooter=0,,,"Adopt Section 75, Part 1B",Yea,Passed
[H]-273,2025-03-10T17:00:00.000-04:00,https://www.scstatehouse.gov/votehistory.php?KEY=25466,H.4025,"Appropriations Bill, 2025-2026",https://www.scstatehouse.gov/billsearch.php?billnumbers=4025&session=126&headerfooter=0,,,"Adopt Section 79, Part 1B",Yea,Passed
[H]-274,2025-03-10T17:01:00.000-04:00,https://www.scstatehouse.gov/votehistory.php?KEY=25467,H.4025,"Appropriations Bill, 2025-2026",https://www.scstatehouse.gov/billsearch.php?billnumbers=4025&session=126&headerfooter=0,,,"Adopt Section 81, Part 1B",Yea,Passed
[H]-275,2025-03-10T17:02:00.000-04:00,https://www.scstatehouse.gov/votehistory.php?KEY=25468,H.4025,"Appropriations Bill, 2025-2026",https://www.scstatehouse.gov/billsearch.php?billnumbers=4025&session=126&headerfooter=0,,,"Adopt Section 82, Part 1B",Yea,Passed
[H]-276,2025-03-10T17:03:00.000-04:00,https://www.scstatehouse.gov/votehistory.php?KEY=25469,H.4025,"Appropriations Bill, 2025-2026",https://www.scstatehouse.gov/billsearch.php?billnumbers=4025&session=126&headerfooter=0,,,"Adopt Section 83, Part 1B",Yea,Passed
[H]-277,2025-03-10T17:05:00.000-04:00,https://www.scstatehouse.gov/votehistory.php?KEY=25470,H.4025,"Appropriations Bill, 2025-2026",https://www.scstatehouse.gov/billsearch.php?billnumbers=4025&session=126&headerfooter=0,,,"Adopt Section 85, Part 1B",Yea,Passed
[H]-278,2025-03-10T17:06:00.000-04:00,https://www.scstatehouse.gov/votehistory.php?KEY=25471,H.4025,"Appropriations Bill, 2025-2026",https://www.scstatehouse.gov/billsearch.php?billnumbers=4025&session=126&headerfooter=0,,,"Adopt Section 86, Part 1B",Yea,Passed
[H]-279,2025-03-10T17:07:00.000-04:00,https://www.scstatehouse.gov/votehistory.php?KEY=25472,H.4025,"Appropriations Bill, 2025-2026",https://www.scstatehouse.gov/billsearch.php?billnumbers=4025&session=126&headerfooter=0,,,"Adopt Section 88, Part 1B",N/V,Passed
[H]-280,2025-03-10T17:08:00.000-04:00,https://www.scstatehouse.gov/votehistory.php?KEY=25473,H.4025,"Appropriations Bill, 2025-2026",https://www.scstatehouse.gov/billsearch.php?billnumbers=4025&session=126&headerfooter=0,,,"Adopt Section 92, Part 1B",Yea,Passed
[H]-281,2025-03-10T17:10:00.000-04:00,https://www.scstatehouse.gov/votehistory.php?KEY=25474,H.4025,"Appropriations Bill, 2025-2026",https://www.scstatehouse.gov/billsearch.php?billnumbers=4025&session=126&headerfooter=0,,,"Adopt Section 92D, Part 1B",Yea,Passed
[H]-282,2025-03-10T17:11:00.000-04:00,https://www.scstatehouse.gov/votehistory.php?KEY=25476,H.4025,"Appropriations Bill, 2025-2026",https://www.scstatehouse.gov/billsearch.php?billnumbers=4025&session=126&headerfooter=0,,,"Adopt Section 93, Part 1B",Yea,Passed
[H]-283,2025-03-10T17:12:00.000-04:00,https://www.scstatehouse.gov/votehistory.php?KEY=25477,H.4025,"Appropriations Bill, 2025-2026",https://www.scstatehouse.gov/billsearch.php?billnumbers=4025&session=126&headerfooter=0,,,"Adopt Section 94, Part 1B",Yea,Passed
[H]-284,2025-03-10T17:13:00.000-04:00,https://www.scstatehouse.gov/votehistory.php?KEY=25478,H.4025,"Appropriations Bill, 2025-2026",https://www.scstatehouse.gov/billsearch.php?billnumbers=4025&session=126&headerfooter=0,,,"Adopt Section 96, Part 1B",Yea,Passed
[H]-285,2025-03-10T17:14:00.000-04:00,https://www.scstatehouse.gov/votehistory.php?KEY=25479,H.4025,"Appropriations Bill, 2025-2026",https://www.scstatehouse.gov/billsearch.php?billnumbers=4025&session=126&headerfooter=0,,,"Adopt Section 97, Part 1B",Yea,Passed
[H]-286,2025-03-10T17:15:00.000-04:00,https://www.scstatehouse.gov/votehistory.php?KEY=25480,H.4025,"Appropriations Bill, 2025-2026",https://www.scstatehouse.gov/billsearch.php?billnumbers=4025&session=126&headerfooter=0,,,"Adopt Section 98, Part 1B",Yea,Passed
[H]-287,2025-03-10T17:16:00.000-04:00,https://www.scstatehouse.gov/votehistory.php?KEY=25481,H.4025,"Appropriations Bill, 2025-2026",https://www.scstatehouse.gov/billsearch.php?billnumbers=4025&session=126&headerfooter=0,,,"Adopt Section 99, Part 1B",Yea,Passed
[H]-288,2025-03-10T17:17:00.000-04:00,https://www.scstatehouse.gov/votehistory.php?KEY=25482,H.4025,"Appropriations Bill, 2025-2026",https://www.scstatehouse.gov/billsearch.php?billnumbers=4025&session=126&headerfooter=0,,,"Adopt Section 100, Part 1B",Yea,Passed
[H]-289,2025-03-10T17:18:00.000-04:00,https://www.scstatehouse.gov/votehistory.php?KEY=25483,H.4025,"Appropriations Bill, 2025-2026",https://www.scstatehouse.gov/billsearch.php?billnumbers=4025&session=126&headerfooter=0,,,"Adopt Section 101, Part 1B",Yea,Passed
[H]-290,2025-03-10T17:19:00.000-04:00,https://www.scstatehouse.gov/votehistory.php?KEY=25484,H.4025,"Appropriations Bill, 2025-2026",https://www.scstatehouse.gov/billsearch.php?billnumbers=4025&session=126&headerfooter=0,,,"Adopt Section 103, Part 1B",Yea,Passed
[H]-291,2025-03-10T17:20:00.000-04:00,https://www.scstatehouse.gov/votehistory.php?KEY=25485,H.4025,"Appropriations Bill, 2025-2026",https://www.scstatehouse.gov/billsearch.php?billnumbers=4025&session=126&headerfooter=0,,,"Adopt Section 104, Part 1B",Yea,Passed
[H]-292,2025-03-10T17:21:00.000-04:00,https://www.scstatehouse.gov/votehistory.php?KEY=25486,H.4025,"Appropriations Bill, 2025-2026",https://www.scstatehouse.gov/billsearch.php?billnumbers=4025&session=126&headerfooter=0,,,"Adopt Section 105, Part 1B",Yea,Passed
[H]-293,2025-03-10T17:22:00.000-04:00,https://www.scstatehouse.gov/votehistory.php?KEY=25487,H.4025,"Appropriations Bill, 2025-2026",https://www.scstatehouse.gov/billsearch.php?billnumbers=4025&session=126&headerfooter=0,,,"Adopt Section 106, Part 1B",Yea,Passed
[H]-294,2025-03-10T17:24:00.000-04:00,https://www.scstatehouse.gov/votehistory.php?KEY=25488,H.4025,"Appropriations Bill, 2025-2026",https://www.scstatehouse.gov/billsearch.php?billnumbers=4025&session=126&headerfooter=0,,,"Adopt Section 110, Part 1B",Yea,Passed
[H]-295,2025-03-10T17:25:00.000-04:00,https://www.scstatehouse.gov/votehistory.php?KEY=25489,H.4025,"Appropriations Bill, 2025-2026",https://www.scstatehouse.gov/billsearch.php?billnumbers=4025&session=126&headerfooter=0,,,"Adopt Section 111, Part 1B",Yea,Passed
[H]-296,2025-03-10T17:26:00.000-04:00,https://www.scstatehouse.gov/votehistory.php?KEY=25490,H.4025,"Appropriations Bill, 2025-2026",https://www.scstatehouse.gov/billsearch.php?billnumbers=4025&session=126&headerfooter=0,,,"Adopt Section 112, Part 1B",Yea,Passed
[H]-297,2025-03-10T17:27:00.000-04:00,https://www.scstatehouse.gov/votehistory.php?KEY=25491,H.4025,"Appropriations Bill, 2025-2026",https://www.scstatehouse.gov/billsearch.php?billnumbers=4025&session=126&headerfooter=0,,,"Adopt Section 113, Part 1B",Yea,Passed
[H]-298,2025-03-10T17:49:00.000-04:00,https://www.scstatehouse.gov/votehistory.php?KEY=25492,H.4025,"Appropriations Bill, 2025-2026",https://www.scstatehouse.gov/billsearch.php?billnumbers=4025&session=126&headerfooter=0,71,https://scstatehouse.gov/amendments.php?KEY=33289,"Table Amendment 71, Section 1, Part 1A Amendment #71",Yea,Passed
[H]-299,2025-03-10T18:33:00.000-04:00,https://www.scstatehouse.gov/votehistory.php?KEY=25493,H.4025,"Appropriations Bill, 2025-2026",https://www.scstatehouse.gov/billsearch.php?billnumbers=4025&session=126&headerfooter=0,29,https://scstatehouse.gov/amendments.php?KEY=33291,"Table Amendment 29, Section 13, Part 1A Amendment #29",Nay,Passed
[H]-300,2025-03-10T18:56:00.000-04:00,https://www.scstatehouse.gov/votehistory.php?KEY=25494,H.4025,"Appropriations Bill, 2025-2026",https://www.scstatehouse.gov/billsearch.php?billnumbers=4025&session=126&headerfooter=0,115,https://scstatehouse.gov/amendments.php?KEY=33292,"Table Amendment 115, Section 13, Part 1A Amendment #115",Nay,Passed
[H]-301,2025-03-10T18:57:00.000-04:00,https://www.scstatehouse.gov/votehistory.php?KEY=25495,H.4025,"Appropriations Bill, 2025-2026",https://www.scstatehouse.gov/billsearch.php?billnumbers=4025&session=126&headerfooter=0,,,"Adopt Section 13, Part 1A",Yea,Passed
[H]-302,2025-03-10T19:01:00.000-04:00,https://www.scstatehouse.gov/votehistory.php?KEY=25496,H.4025,"Appropriations Bill, 2025-2026",https://www.scstatehouse.gov/billsearch.php?billnumbers=4025&session=126&headerfooter=0,,,"Adopt Section 14, Part 1A",Yea,Passed
[H]-303,2025-03-10T19:04:00.000-04:00,https://www.scstatehouse.gov/votehistory.php?KEY=25497,H.4025,"Appropriations Bill, 2025-2026",https://www.scstatehouse.gov/billsearch.php?billnumbers=4025&session=126&headerfooter=0,,,"Adopt Section 15, Part 1A",Yea,Passed
[H]-304,2025-03-10T19:05:00.000-04:00,https://www.scstatehouse.gov/votehistory.php?KEY=25499,H.4025,"Appropriations Bill, 2025-2026",https://www.scstatehouse.gov/billsearch.php?billnumbers=4025&session=126&headerfooter=0,,,"Adopt Section 16, Part 1A",Yea,Passed
[H]-305,2025-03-10T19:06:00.000-04:00,https://www.scstatehouse.gov/votehistory.php?KEY=25500,H.4025,"Appropriations Bill, 2025-2026",https://www.scstatehouse.gov/billsearch.php?billnumbers=4025&session=126&headerfooter=0,,,"Adopt Section 17, Part 1A",Yea,Passed
[H]-306,2025-03-10T19:08:00.000-04:00,https://www.scstatehouse.gov/votehistory.php?KEY=25501,H.4025,"Appropriations Bill, 2025-2026",https://www.scstatehouse.gov/billsearch.php?billnumbers=4025&session=126&headerfooter=0,,,"Adopt Section 18, Part 1A",Yea,Passed
[H]-307,2025-03-10T19:09:00.000-04:00,https://www.scstatehouse.gov/votehistory.php?KEY=25502,H.4025,"Appropriations Bill, 2025-2026",https://www.scstatehouse.gov/billsearch.php?billnumbers=4025&session=126&headerfooter=0,,,"Adopt Section 19, Part 1A",Yea,Passed
[H]-308,2025-03-10T19:10:00.000-04:00,https://www.scstatehouse.gov/votehistory.php?KEY=25503,H.4025,"Appropriations Bill, 2025-2026",https://www.scstatehouse.gov/billsearch.php?billnumbers=4025&session=126&headerfooter=0,,,"Adopt Section 20A, Part 1A",Yea,Passed
[H]-309,2025-03-10T19:11:00.000-04:00,https://www.scstatehouse.gov/votehistory.php?KEY=25504,H.4025,"Appropriations Bill, 2025-2026",https://www.scstatehouse.gov/billsearch.php?billnumbers=4025&session=126&headerfooter=0,,,"Adopt Section 20B, Part 1A",Yea,Passed
[H]-310,2025-03-10T19:13:00.000-04:00,https://www.scstatehouse.gov/votehistory.php?KEY=25505,H.4025,"Appropriations Bill, 2025-2026",https://www.scstatehouse.gov/billsearch.php?billnumbers=4025&session=126&headerfooter=0,,,"Adopt Section 20C, Part 1A",Yea,Passed
[H]-311,2025-03-10T19:15:00.000-04:00,https://www.scstatehouse.gov/votehistory.php?KEY=25506,H.4025,"Appropriations Bill, 2025-2026",https://www.scstatehouse.gov/billsearch.php?billnumbers=4025&session=126&headerfooter=0,,,"Adopt Section 20D, Part 1A",Yea,Passed
[H]-312,2025-03-10T19:18:00.000-04:00,https://www.scstatehouse.gov/votehistory.php?KEY=25507,H.4025,"Appropriations Bill, 2025-2026",https://www.scstatehouse.gov/billsearch.php?billnumbers=4025&session=126&headerfooter=0,,,"Adopt Section 20E, Part 1A",Yea,Passed
[H]-313,2025-03-10T19:19:00.000-04:00,https://www.scstatehouse.gov/votehistory.php?KEY=25508,H.4025,"Appropriations Bill, 2025-2026",https://www.scstatehouse.gov/billsearch.php?billnumbers=4025&session=126&headerfooter=0,,,"Adopt Section 20F, Part 1A",Yea,Passed
[H]-314,2025-03-10T19:21:00.000-04:00,https://www.scstatehouse.gov/votehistory.php?KEY=25509,H.4025,"Appropriations Bill, 2025-2026",https://www.scstatehouse.gov/billsearch.php?billnumbers=4025&session=126&headerfooter=0,,,"Adopt Section 20G, Part 1A",Yea,Passed
[H]-315,2025-03-10T19:22:00.000-04:00,https://www.scstatehouse.gov/votehistory.php?KEY=25510,H.4025,"Appropriations Bill, 2025-2026",https://www.scstatehouse.gov/billsearch.php?billnumbers=4025&session=126&headerfooter=0,,,"Adopt Section 20H, Part 1A",Yea,Passed
[H]-316,2025-03-10T19:23:00.000-04:00,https://www.scstatehouse.gov/votehistory.php?KEY=25511,H.4025,"Appropriations Bill, 2025-2026",https://www.scstatehouse.gov/billsearch.php?billnumbers=4025&session=126&headerfooter=0,,,"Adopt Section 21, Part 1A",Yea,Passed
[H]-317,2025-03-10T19:30:00.000-04:00,https://www.scstatehouse.gov/votehistory.php?KEY=25512,H.4025,"Appropriations Bill, 2025-2026",https://www.scstatehouse.gov/billsearch.php?billnumbers=4025&session=126&headerfooter=0,,,"Adopt Section 23, Part 1A",Yea,Passed
[H]-318,2025-03-10T19:49:00.000-04:00,https://www.scstatehouse.gov/votehistory.php?KEY=25513,H.4025,"Appropriations Bill, 2025-2026",https://www.scstatehouse.gov/billsearch.php?billnumbers=4025&session=126&headerfooter=0,99,https://scstatehouse.gov/amendments.php?KEY=33297,"Table Amendment 99, Section 27, Part 1A Amendment #99",Nay,Passed
[H]-319,2025-03-10T19:50:00.000-04:00,https://www.scstatehouse.gov/votehistory.php?KEY=25514,H.4025,"Appropriations Bill, 2025-2026",https://www.scstatehouse.gov/billsearch.php?billnumbers=4025&session=126&headerfooter=0,,,"Adopt Section 27, Part 1A",Nay,Passed
[H]-320,2025-03-10T20:25:00.000-04:00,https://www.scstatehouse.gov/votehistory.php?KEY=25515,H.4025,"Appropriations Bill, 2025-2026",https://www.scstatehouse.gov/billsearch.php?billnumbers=4025&session=126&headerfooter=0,10,https://scstatehouse.gov/amendments.php?KEY=33298,"Table Amendment 10, Section 28,Part 1A Amendment #10",Nay,Passed
[H]-321,2025-03-10T20:27:00.000-04:00,https://www.scstatehouse.gov/votehistory.php?KEY=25516,H.4025,"Appropriations Bill, 2025-2026",https://www.scstatehouse.gov/billsearch.php?billnumbers=4025&session=126&headerfooter=0,,,"Adopt Section 28, Part 1A",Nay,Passed
[H]-322,2025-03-10T20:29:00.000-04:00,https://www.scstatehouse.gov/votehistory.php?KEY=25517,H.4025,"Appropriations Bill, 2025-2026",https://www.scstatehouse.gov/billsearch.php?billnumbers=4025&session=126&headerfooter=0,,,"Adopt Section 1, Part 1A",Yea,Passed
[H]-323,2025-03-10T20:31:00.000-04:00,https://www.scstatehouse.gov/votehistory.php?KEY=25518,H.4025,"Appropriations Bill, 2025-2026",https://www.scstatehouse.gov/billsearch.php?billnumbers=4025&session=126&headerfooter=0,,,"Adopt Section 29, Part 1A",Yea,Passed
[H]-324,2025-03-10T20:38:00.000-04:00,https://www.scstatehouse.gov/votehistory.php?KEY=25519,H.4025,"Appropriations Bill, 2025-2026",https://www.scstatehouse.gov/billsearch.php?billnumbers=4025&session=126&headerfooter=0,,,Table Motion to Reconsider,Nay,Failed
[H]-325,2025-03-10T20:40:00.000-04:00,https://www.scstatehouse.gov/votehistory.php?KEY=25520,H.4025,"Appropriations Bill, 2025-2026",https://www.scstatehouse.gov/billsearch.php?billnumbers=4025&session=126&headerfooter=0,95,https://scstatehouse.gov/amendments.php?KEY=33300,"Table Amendment 95, Section 33, Part 1A Amendment #95",Yea,Passed
[H]-326,2025-03-10T20:41:00.000-04:00,https://www.scstatehouse.gov/votehistory.php?KEY=25521,H.4025,"Appropriations Bill, 2025-2026",https://www.scstatehouse.gov/billsearch.php?billnumbers=4025&session=126&headerfooter=0,,,"Adopt Section 33, Part 1A",Yea,Passed
[H]-328,2025-03-11T10:39:00.000-04:00,https://www.scstatehouse.gov/votehistory.php?KEY=25529,H.4025,"Appropriations Bill, 2025-2026",https://www.scstatehouse.gov/billsearch.php?billnumbers=4025&session=126&headerfooter=0,11,https://scstatehouse.gov/amendments.php?KEY=33301,"Table Amendment 11, Section 48, Part 1A Amendment #11",Nay,Passed
[H]-329,2025-03-11T12:42:00.000-04:00,https://www.scstatehouse.gov/votehistory.php?KEY=25530,H.4025,"Appropriations Bill, 2025-2026",https://www.scstatehouse.gov/billsearch.php?billnumbers=4025&session=126&headerfooter=0,,,"Adopt Section 48, Part 1A",Nay,Passed
[H]-330,2025-03-11T14:30:00.000-04:00,https://www.scstatehouse.gov/votehistory.php?KEY=25531,H.4025,"Appropriations Bill, 2025-2026",https://www.scstatehouse.gov/billsearch.php?billnumbers=4025&session=126&headerfooter=0,12,https://scstatehouse.gov/amendments.php?KEY=33302,"Table Amendment 12, Section 49, Part 1A Amendment #12",Nay,Passed
[H]-331,2025-03-11T14:57:00.000-04:00,https://www.scstatehouse.gov/votehistory.php?KEY=25532,H.4025,"Appropriations Bill, 2025-2026",https://www.scstatehouse.gov/billsearch.php?billnumbers=4025&session=126&headerfooter=0,,,"Adopt Section 49, Part 1A",Yea,Passed
[H]-332,2025-03-11T15:19:00.000-04:00,https://www.scstatehouse.gov/votehistory.php?KEY=25533,H.4025,"Appropriations Bill, 2025-2026",https://www.scstatehouse.gov/billsearch.php?billnumbers=4025&session=126&headerfooter=0,3,https://scstatehouse.gov/amendments.php?KEY=33308,"Table Amendment 3, Section 50, Part 1A Amendment #3",Nay,Passed
[H]-333,2025-03-11T15:20:00.000-04:00,https://www.scstatehouse.gov/votehistory.php?KEY=25534,H.4025,"Appropriations Bill, 2025-2026",https://www.scstatehouse.gov/billsearch.php?billnumbers=4025&session=126&headerfooter=0,,,"Adopt Section 50, Part 1A",N/V,Passed
[H]-334,2025-03-11T15:35:00.000-04:00,https://www.scstatehouse.gov/votehistory.php?KEY=25535,H.4025,"Appropriations Bill, 2025-2026",https://www.scstatehouse.gov/billsearch.php?billnumbers=4025&session=126&headerfooter=0,113,https://scstatehouse.gov/amendments.php?KEY=33309,"Table Amendment 113, Section 70, Part 1A Amendment #113",N/V,Passed
[H]-335,2025-03-11T15:36:00.000-04:00,https://www.scstatehouse.gov/votehistory.php?KEY=25536,H.4025,"Appropriations Bill, 2025-2026",https://www.scstatehouse.gov/billsearch.php?billnumbers=4025&session=126&headerfooter=0,,,"Adopt Section 70, Part 1A",N/V,Passed
[H]-336,2025-03-11T15:38:00.000-04:00,https://www.scstatehouse.gov/votehistory.php?KEY=25537,H.4025,"Appropriations Bill, 2025-2026",https://www.scstatehouse.gov/billsearch.php?billnumbers=4025&session=126&headerfooter=0,,,"Adopt Section 71, Part 1A",Yea,Passed
[H]-337,2025-03-11T15:43:00.000-04:00,https://www.scstatehouse.gov/votehistory.php?KEY=25538,H.4025,"Appropriations Bill, 2025-2026",https://www.scstatehouse.gov/billsearch.php?billnumbers=4025&session=126&headerfooter=0,114,https://scstatehouse.gov/amendments.php?KEY=33311,"Table Amendment 114, Section 80, Part 1A Amendment #114",Nay,Passed
[H]-338,2025-03-11T15:45:00.000-04:00,https://www.scstatehouse.gov/votehistory.php?KEY=25539,H.4025,"Appropriations Bill, 2025-2026",https://www.scstatehouse.gov/billsearch.php?billnumbers=4025&session=126&headerfooter=0,,,"Adopt Section 80, Part 1A",Yea,Passed
[H]-339,2025-03-11T16:00:00.000-04:00,https://www.scstatehouse.gov/votehistory.php?KEY=25540,H.4025,"Appropriations Bill, 2025-2026",https://www.scstatehouse.gov/billsearch.php?billnumbers=4025&session=126&headerfooter=0,,,"Adopt Section 98, Part 1A",Yea,Passed
[H]-340,2025-03-11T16:40:00.000-04:00,https://www.scstatehouse.gov/votehistory.php?KEY=25541,H.4025,"Appropriations Bill, 2025-2026",https://www.scstatehouse.gov/billsearch.php?billnumbers=4025&session=126&headerfooter=0,,,"Adopt Section 1, Part 1B",Yea,Passed
[H]-341,2025-03-11T16:56:00.000-04:00,https://www.scstatehouse.gov/votehistory.php?KEY=25542,H.4025,"Appropriations Bill, 2025-2026",https://www.scstatehouse.gov/billsearch.php?billnumbers=4025&session=126&headerfooter=0,,,"Adopt Section 8, Part 1B",Yea,Passed
[H]-342,2025-03-11T17:06:00.000-04:00,https://www.scstatehouse.gov/votehistory.php?KEY=25543,H.4025,"Appropriations Bill, 2025-2026",https://www.scstatehouse.gov/billsearch.php?billnumbers=4025&session=126&headerfooter=0,,,"Adopt Section 11, Part 1B",N/V,Passed
[H]-343,2025-03-11T17:34:00.000-04:00,https://www.scstatehouse.gov/votehistory.php?KEY=25545,H.4025,"Appropriations Bill, 2025-2026",https://www.scstatehouse.gov/billsearch.php?billnumbers=4025&session=126&headerfooter=0,90,https://scstatehouse.gov/amendments.php?KEY=33325,"Table Amendment 90, Section 27, Part 1B Amendment #90",Nay,Passed
[H]-344,2025-03-11T17:41:00.000-04:00,https://www.scstatehouse.gov/votehistory.php?KEY=25546,H.4025,"Appropriations Bill, 2025-2026",https://www.scstatehouse.gov/billsearch.php?billnumbers=4025&session=126&headerfooter=0,,,"Adopt Section 27, Part 1B",N/V,Passed
[H]-345,2025-03-11T17:43:00.000-04:00,https://www.scstatehouse.gov/votehistory.php?KEY=25547,H.4025,"Appropriations Bill, 2025-2026",https://www.scstatehouse.gov/billsearch.php?billnumbers=4025&session=126&headerfooter=0,,,"Adopt Section 28, Part 1B",Nay,Passed
[H]-346,2025-03-11T17:46:00.000-04:00,https://www.scstatehouse.gov/votehistory.php?KEY=25548,H.4025,"Appropriations Bill, 2025-2026",https://www.scstatehouse.gov/billsearch.php?billnumbers=4025&session=126&headerfooter=0,,,"Adopt Section 30, Part 1B",Yea,Passed
[H]-347,2025-03-11T17:49:00.000-04:00,https://www.scstatehouse.gov/votehistory.php?KEY=25549,H.4025,"Appropriations Bill, 2025-2026",https://www.scstatehouse.gov/billsearch.php?billnumbers=4025&session=126&headerfooter=0,,,"Adopt Section 31, Part 1B",Yea,Passed
[H]-348,2025-03-11T18:00:00.000-04:00,https://www.scstatehouse.gov/votehistory.php?KEY=25550,H.4025,"Appropriations Bill, 2025-2026",https://www.scstatehouse.gov/billsearch.php?billnumbers=4025&session=126&headerfooter=0,,,"Adopt Section 33, Part 1B",Yea,Passed
[H]-349,2025-03-11T18:12:00.000-04:00,https://www.scstatehouse.gov/votehistory.php?KEY=25552,H.4025,"Appropriations Bill, 2025-2026",https://www.scstatehouse.gov/billsearch.php?billnumbers=4025&session=126&headerfooter=0,8,https://scstatehouse.gov/amendments.php?KEY=33333,"Table Amendment 8, Section 38, , Part 1B Amendment #8",Nay,Passed
[H]-350,2025-03-11T18:14:00.000-04:00,https://www.scstatehouse.gov/votehistory.php?KEY=25553,H.4025,"Appropriations Bill, 2025-2026",https://www.scstatehouse.gov/billsearch.php?billnumbers=4025&session=126&headerfooter=0,,,"Adopt Section 38, Part 1B",Yea,Passed
[H]-351,2025-03-11T18:15:00.000-04:00,https://www.scstatehouse.gov/votehistory.php?KEY=25554,H.4025,"Appropriations Bill, 2025-2026",https://www.scstatehouse.gov/billsearch.php?billnumbers=4025&session=126&headerfooter=0,,,"Adopt Section 44, Part 1B",Yea,Passed
[H]-352,2025-03-11T18:16:00.000-04:00,https://www.scstatehouse.gov/votehistory.php?KEY=25555,H.4025,"Appropriations Bill, 2025-2026",https://www.scstatehouse.gov/billsearch.php?billnumbers=4025&session=126&headerfooter=0,,,"Adopt Section 48, Part 1B",Yea,Passed
[H]-353,2025-03-11T18:21:00.000-04:00,https://www.scstatehouse.gov/votehistory.php?KEY=25556,H.4025,"Appropriations Bill, 2025-2026",https://www.scstatehouse.gov/billsearch.php?billnumbers=4025&session=126&headerfooter=0,,,"Adopt Section 49, Part 1B",Yea,Passed
[H]-354,2025-03-11T18:53:00.000-04:00,https://www.scstatehouse.gov/votehistory.php?KEY=25557,H.4025,"Appropriations Bill, 2025-2026",https://www.scstatehouse.gov/billsearch.php?billnumbers=4025&session=126&headerfooter=0,50,https://scstatehouse.gov/amendments.php?KEY=33338,"Table Amendment 49, Section 50, Part 1B Amendment #50",Nay,Passed
[H]-355,2025-03-11T19:43:00.000-04:00,https://www.scstatehouse.gov/votehistory.php?KEY=25558,H.4025,"Appropriations Bill, 2025-2026",https://www.scstatehouse.gov/billsearch.php?billnumbers=4025&session=126&headerfooter=0,,,"Adopt Section 50, Part 1B",Yea,Passed
[H]-356,2025-03-11T19:46:00.000-04:00,https://www.scstatehouse.gov/votehistory.php?KEY=25559,H.4025,"Appropriations Bill, 2025-2026",https://www.scstatehouse.gov/billsearch.php?billnumbers=4025&session=126&headerfooter=0,,,"Adopt Section 55, Part 1B",Yea,Passed
[H]-357,2025-03-11T20:16:00.000-04:00,https://www.scstatehouse.gov/votehistory.php?KEY=25560,H.4025,"Appropriations Bill, 2025-2026",https://www.scstatehouse.gov/billsearch.php?billnumbers=4025&session=126&headerfooter=0,81,https://scstatehouse.gov/amendments.php?KEY=33344,"Table Amendment 81, Section 57, Part 1B Amendment #81",Nay,Passed
